"rental_id","rental_date","rental_month","customer_id","customer_name","total_rents","active","city","country","film_id","film_title","category","length","inventory_id","store_id","staff_id","staff_name","payment_amount","payment_date","rental_duration"
15421,"2005-08-22","August   ",541,"Darren Windham",1,1,"Livorno","Italy",1,"Academy Dinosaur","Documentary",86,3,2,2,"Jon Stephens",0.99,"2007-03-22",6
15422,"2005-08-22","August   ",309,"Christopher Greco",1,1,"Brescia","Italy",571,"Metal Armageddon","Documentary",161,2601,2,2,"Jon Stephens",4.99,"2007-03-22",6
15423,"2006-02-14","February ",596,"Enrique Forsythe",1,1,"Patras","Greece",388,"Gunfight Moon","Comedy",70,1786,1,1,"Mike Hillyer",0.99,"2007-05-14",5
15424,"2005-08-23","August   ",138,"Hazel Warren",1,1,"Hohhot","China",757,"Sagebrush Clueless","Documentary",106,3452,2,2,"Jon Stephens",2.99,"2007-03-22",4
15425,"2005-08-23","August   ",259,"Lena Jensen",1,1,"Halisahar","India",120,"Caribbean Liberty","Sports",92,551,1,1,"Mike Hillyer",10.99,"2007-03-22",3
15426,"2005-08-23","August   ",347,"Ryan Salisbury",1,1,"Daugavpils","Latvia",723,"Reign Gentlemen","Sci-Fi",82,3280,1,1,"Mike Hillyer",2.99,"2007-03-22",3
15427,"2005-08-23","August   ",448,"Miguel Betancourt",1,1,"Erlangen","Germany",609,"Muscle Bright","Travel",185,2775,2,2,"Jon Stephens",4.99,"2007-03-22",7
15428,"2005-08-23","August   ",402,"Luis Yanez",1,1,"Brest","France",957,"War Notting","Foreign",80,4379,1,1,"Mike Hillyer",4.99,"2007-03-22",7
15429,"2005-08-23","August   ",241,"Heidi Larson",1,0,"Xiangfan","China",162,"Clueless Bucket","Action",95,740,1,1,"Mike Hillyer",2.99,"2007-03-22",4
15430,"2006-02-14","February ",282,"Jenny Castro",1,1,"Ponce","Puerto Rico",949,"Volcano Texas","Games",157,4353,1,1,"Mike Hillyer",0.99,"2007-05-14",6
15431,"2005-08-23","August   ",550,"Guy Brownlee",1,1,"Zhoushan","China",715,"Range Moonwalker","Family",147,3251,2,2,"Jon Stephens",9.99,"2007-03-22",3
15432,"2005-08-23","August   ",117,"Edith Mcdonald",1,1,"Gandhinagar","India",413,"Hedwig Alter","Comedy",169,1896,1,1,"Mike Hillyer",2.99,"2007-03-22",7
15433,"2005-08-23","August   ",198,"Elsie Kelley",1,1,"Ikerre","Nigeria",32,"Apocalypse Flamingos","New",119,155,1,1,"Mike Hillyer",4.99,"2007-03-22",6
15434,"2005-08-23","August   ",518,"Gabriel Harder",1,1,"Sivas","Turkey",956,"Wanda Chamber","Games",107,4378,2,2,"Jon Stephens",4.99,"2007-03-22",7
15435,"2005-08-23","August   ",468,"Tim Cary",1,1,"Bijapur","India",456,"Inch Jet","Animation",167,2103,2,2,"Jon Stephens",4.99,"2007-03-22",6
15436,"2005-08-23","August   ",505,"Rafael Abney",1,1,"Talavera","Philippines",334,"Freddy Storm","Horror",65,1527,1,1,"Mike Hillyer",4.99,"2007-03-22",6
15437,"2005-08-23","August   ",368,"Harry Arce",1,0,"Najafabad","Iran",921,"Uncut Suicides","Music",172,4236,2,2,"Jon Stephens",2.99,"2007-03-22",7
15438,"2005-08-23","August   ",46,"Catherine Campbell",1,1,"Moscow","Russian Federation",442,"Hunting Musketeers","Family",65,2030,1,1,"Mike Hillyer",2.99,"2007-03-22",6
15439,"2005-08-23","August   ",136,"Anita Morales",1,1,"Hubli-Dharwad","India",843,"Steel Santa","Classics",143,3848,1,1,"Mike Hillyer",4.99,"2007-03-22",4
15440,"2005-08-23","August   ",559,"Everett Banda",1,1,"Bilbays","Egypt",487,"Jingle Sagebrush","Classics",124,2254,1,1,"Mike Hillyer",4.99,"2007-03-22",6
15441,"2006-02-14","February ",422,"Melvin Ellington",1,1,"Laohekou","China",57,"Basic Easy","Travel",90,258,2,2,"Jon Stephens",2.99,"2007-05-14",4
15442,"2005-08-23","August   ",42,"Carolyn Perez",1,1,"Pak Kret","Thailand",319,"Fish Opus","Sci-Fi",125,1452,1,1,"Mike Hillyer",2.99,"2007-03-22",4
15443,"2005-08-23","August   ",598,"Wade Delvalle",1,1,"Lausanne","Switzerland",162,"Clueless Bucket","Action",95,742,2,2,"Jon Stephens",7.99,"2007-03-22",4
15444,"2005-08-23","August   ",153,"Suzanne Nichols",1,1,"Jakarta","Indonesia",214,"Daughter Madigan","Children",59,959,2,2,"Jon Stephens",7.99,"2007-03-22",3
15445,"2005-08-23","August   ",28,"Cynthia Young",1,1,"Munger (Monghyr)","India",44,"Attacks Hate","Sci-Fi",113,196,1,1,"Mike Hillyer",4.99,"2007-03-22",5
15446,"2005-08-23","August   ",379,"Carlos Coughlin",1,1,"Bhavnagar","India",112,"Calendar Gunfight","Foreign",120,503,2,2,"Jon Stephens",4.99,"2007-03-22",4
15447,"2005-08-23","August   ",331,"Eric Robert",1,1,"Santa F","Argentina",891,"Timberland Sky","Classics",69,4090,2,2,"Jon Stephens",3.99,"2007-03-22",3
15448,"2005-08-23","August   ",490,"Sam Mcduffie",1,1,"Sogamoso","Colombia",638,"Operation Operation","Comedy",156,2903,1,1,"Mike Hillyer",2.99,"2007-03-22",7
15449,"2005-08-23","August   ",461,"Derek Blakely",1,1,"Gingoog","Philippines",625,"None Spiking","Sci-Fi",83,2856,1,1,"Mike Hillyer",2.99,"2007-03-22",3
15450,"2005-08-23","August   ",322,"Jason Morrissey",1,1,"Baha Blanca","Argentina",245,"Double Wrath","Animation",177,1102,2,2,"Jon Stephens",0.99,"2007-03-22",4
15451,"2005-08-23","August   ",514,"Franklin Troutman",1,1,"Zaoyang","China",51,"Balloon Homeward","Music",75,231,2,2,"Jon Stephens",2.99,"2007-03-22",5
15452,"2005-08-23","August   ",115,"Wendy Harrison",1,1,"Nezahualcyotl","Mexico",157,"Clockwork Paradise","Children",143,717,1,1,"Mike Hillyer",0.99,"2007-03-22",7
15453,"2005-08-23","August   ",359,"Willie Markham",1,1,"Almirante Brown","Argentina",1,"Academy Dinosaur","Documentary",86,2,1,1,"Mike Hillyer",1.99,"2007-03-22",6
15454,"2006-02-14","February ",142,"April Burns",1,1,"Dundee","United Kingdom",647,"Outfield Massacre","Music",129,2946,2,2,"Jon Stephens",0.99,"2007-05-14",4
15455,"2005-08-23","August   ",238,"Nellie Garrett",1,1,"Shimoga","India",870,"Swarm Gold","Horror",123,3991,1,1,"Mike Hillyer",0.99,"2007-03-22",4
15456,"2005-08-23","August   ",262,"Patsy Davidson",1,1,"Portoviejo","Ecuador",535,"Love Suicides","Horror",181,2451,2,2,"Jon Stephens",0.99,"2007-03-22",6
15457,"2005-08-23","August   ",306,"Charles Kowalski",1,1,"Sungai Petani","Malaysia",991,"Worst Banger","Action",185,4539,1,1,"Mike Hillyer",2.99,"2007-03-22",4
15458,"2006-02-14","February ",590,"Seth Hannon",1,1,"al-Manama","Bahrain",5,"African Egg","Family",130,25,2,2,"Jon Stephens",2.99,"2007-05-14",6
15459,"2005-08-23","August   ",346,"Arthur Simpkins",1,1,"Maikop","Russian Federation",447,"Ice Crossing","Games",131,2058,1,1,"Mike Hillyer",2.99,"2007-03-22",5
15460,"2005-08-23","August   ",20,"Sharon Robinson",1,1,"Mardan","Pakistan",638,"Operation Operation","Comedy",156,2907,2,2,"Jon Stephens",2.99,"2007-03-22",7
15461,"2005-08-23","August   ",103,"Gladys Hamilton",1,1,"Ilorin","Nigeria",991,"Worst Banger","Action",185,4542,1,1,"Mike Hillyer",5.99,"2007-03-22",4
15462,"2005-08-23","August   ",389,"Alan Kahn",1,1,"Emeishan","China",720,"Redemption Comforts","New",179,3267,1,1,"Mike Hillyer",5.99,"2007-03-22",3
15463,"2005-08-23","August   ",127,"Elaine Stevens",1,1,"Smolensk","Russian Federation",190,"Creepers Kane","Classics",172,863,1,1,"Mike Hillyer",5.99,"2007-03-22",5
15464,"2005-08-23","August   ",62,"Joan Cooper",1,1,"Saint Louis","United States",710,"Rage Games","Family",120,3235,2,2,"Jon Stephens",6.99,"2007-03-22",4
15465,"2005-08-23","August   ",520,"Mitchell Westmoreland",1,1,"Nha Trang","Vietnam",79,"Blade Polish","Drama",114,362,2,2,"Jon Stephens",0.99,"2007-03-22",5
15466,"2005-08-23","August   ",418,"Jeff East",1,1,"San Felipe de Puerto Plata","Dominican Republic",123,"Casablanca Super","Travel",85,571,1,1,"Mike Hillyer",4.99,"2007-03-22",6
15467,"2005-08-23","August   ",103,"Gladys Hamilton",1,1,"Ilorin","Nigeria",799,"Simon North","Horror",51,3658,2,2,"Jon Stephens",3.99,"2007-03-22",3
15468,"2005-08-23","August   ",399,"Danny Isom",1,1,"Okara","Pakistan",532,"Loser Hustler","Sports",80,2440,2,2,"Jon Stephens",4.99,"2007-03-22",5
15469,"2005-08-23","August   ",597,"Freddie Duggan",1,1,"Sullana","Peru",421,"Holiday Games","Foreign",78,1939,1,1,"Mike Hillyer",4.99,"2007-03-22",7
15470,"2005-08-23","August   ",416,"Jeffery Pinson",1,1,"Dadu","Pakistan",660,"Party Knock","Comedy",107,3009,1,1,"Mike Hillyer",4.99,"2007-03-23",7
15471,"2005-08-23","August   ",139,"Amber Dixon",1,1,"Touliu","Taiwan",569,"Menagerie Rushmore","Animation",147,2591,1,1,"Mike Hillyer",3.99,"2007-03-23",7
15472,"2005-08-23","August   ",226,"Maureen Little",1,1,"Asuncin","Paraguay",936,"Vanishing Rocky","Music",123,4293,1,1,"Mike Hillyer",2.99,"2007-03-23",3
15473,"2005-08-23","August   ",259,"Lena Jensen",1,1,"Halisahar","India",78,"Blackout Private","Animation",85,356,1,1,"Mike Hillyer",2.99,"2007-03-23",7
15474,"2005-08-23","August   ",188,"Melanie Armstrong",1,1,"Bayugan","Philippines",662,"Paths Control","Drama",118,3015,2,2,"Jon Stephens",4.99,"2007-03-23",3
15475,"2005-08-23","August   ",562,"Wallace Slone",1,1,"Sokoto","Nigeria",983,"Won Dares","Music",105,4503,2,2,"Jon Stephens",2.99,"2007-03-23",7
15476,"2005-08-23","August   ",433,"Don Bone",1,1,"Naala-Porto","Mozambique",543,"Madigan Dorado","Travel",116,2478,2,2,"Jon Stephens",4.99,"2007-03-23",5
15477,"2005-08-23","August   ",142,"April Burns",1,1,"Dundee","United Kingdom",525,"Loathing Legally","Classics",140,2406,1,1,"Mike Hillyer",1.99,"2007-03-23",4
15478,"2005-08-23","August   ",167,"Sally Pierce",1,1,"Chandrapur","India",996,"Young Language","Documentary",183,4563,2,2,"Jon Stephens",0.99,"2007-03-23",6
15479,"2005-08-23","August   ",149,"Valerie Black",1,1,"Brockton","United States",911,"Trip Newton","Action",64,4182,1,1,"Mike Hillyer",4.99,"2007-03-23",7
15480,"2005-08-23","August   ",577,"Clifton Malcolm",1,1,"Tanshui","Taiwan",726,"Reservoir Adaptation","Foreign",61,3298,2,2,"Jon Stephens",2.99,"2007-03-23",7
15481,"2005-08-23","August   ",414,"Vincent Ralston",1,1,"Allende","Mexico",718,"Rebel Airport","Music",73,3262,1,1,"Mike Hillyer",0.99,"2007-03-23",7
15482,"2005-08-23","August   ",181,"Ana Bradley",1,1,"Memphis","United States",856,"Streetcar Intentions","Horror",73,3923,2,2,"Jon Stephens",4.99,"2007-03-23",5
15483,"2005-08-23","August   ",173,"Audrey Ray",1,1,"Graz","Austria",651,"Packer Madigan","Animation",84,2970,1,1,"Mike Hillyer",0.99,"2007-03-23",3
15484,"2005-08-23","August   ",342,"Harold Martino",1,1,"Boa Vista","Brazil",139,"Chasing Fight","Family",114,642,1,1,"Mike Hillyer",4.99,"2007-03-23",7
15485,"2005-08-23","August   ",114,"Grace Ellis",1,1,"Duisburg","Germany",63,"Bedazzled Married","Family",73,281,2,2,"Jon Stephens",0.99,"2007-03-23",6
15486,"2005-08-23","August   ",502,"Brett Cornwell",1,1,"Siliguri (Shiliguri)","India",363,"Go Purple","Music",54,1666,2,2,"Jon Stephens",3.99,"2007-03-23",3
15487,"2005-08-23","August   ",469,"Wesley Bull",1,1,"Ourense (Orense)","Spain",578,"Million Ace","Classics",142,2636,1,1,"Mike Hillyer",4.99,"2007-03-23",4
15488,"2005-08-23","August   ",385,"Phillip Holm",1,1,"Tama","Japan",989,"Working Microcosmos","Travel",74,4535,2,2,"Jon Stephens",6.99,"2007-03-23",4
15489,"2005-08-23","August   ",285,"Miriam Mckinney",1,1,"Otsu","Japan",167,"Coma Head","Travel",109,764,1,1,"Mike Hillyer",4.99,"2007-03-23",6
15490,"2005-08-23","August   ",493,"Brent Harkins",1,1,"Sultanbeyli","Turkey",856,"Streetcar Intentions","Horror",73,3922,1,1,"Mike Hillyer",6.99,"2007-03-23",5
15491,"2005-08-23","August   ",28,"Cynthia Young",1,1,"Munger (Monghyr)","India",447,"Ice Crossing","Games",131,2059,2,2,"Jon Stephens",2.99,"2007-03-23",5
15492,"2005-08-23","August   ",520,"Mitchell Westmoreland",1,1,"Nha Trang","Vietnam",286,"Enough Raging","Travel",158,1298,2,2,"Jon Stephens",2.99,"2007-03-23",7
15493,"2005-08-23","August   ",308,"Thomas Grigsby",1,1,"Kansas City","United States",771,"Scorpion Apollo","Drama",137,3521,1,1,"Mike Hillyer",4.99,"2007-03-23",3
15494,"2005-08-23","August   ",455,"Jon Wiles",1,1,"El Alto","Bolivia",650,"Pacific Amistad","Documentary",144,2968,1,1,"Mike Hillyer",1.99,"2007-03-23",3
15495,"2005-08-23","August   ",193,"Katie Elliott",1,1,"Kisumu","Kenya",939,"Vertigo Northwest","Comedy",90,4310,2,2,"Jon Stephens",5.99,"2007-03-23",4
15496,"2005-08-23","August   ",275,"Carole Barnett",1,1,"Peoria","United States",406,"Haunting Pianist","Games",181,1863,2,2,"Jon Stephens",3.99,"2007-03-23",5
15497,"2006-02-14","February ",107,"Florence Woods",1,1,"Merlo","Argentina",79,"Blade Polish","Drama",114,363,1,1,"Mike Hillyer",0.00,"2007-05-14",5
15498,"2005-08-23","August   ",83,"Louise Jenkins",1,1,"Springs","South Africa",347,"Games Bowfinger","Travel",119,1583,1,1,"Mike Hillyer",4.99,"2007-03-23",7
15499,"2005-08-23","August   ",488,"Shane Millard",1,1,"La Paz","Mexico",137,"Charade Duffel","Sci-Fi",66,630,1,1,"Mike Hillyer",2.99,"2007-03-23",3
15500,"2005-08-23","August   ",74,"Denise Kelly",1,1,"Rio Claro","Brazil",196,"Cruelty Unforgiven","Classics",69,886,1,1,"Mike Hillyer",0.99,"2007-03-23",7
15501,"2005-08-23","August   ",138,"Hazel Warren",1,1,"Hohhot","China",976,"Wind Phantom","Games",111,4468,1,1,"Mike Hillyer",0.99,"2007-03-23",6
15502,"2005-08-23","August   ",433,"Don Bone",1,1,"Naala-Porto","Mozambique",707,"Quest Mussolini","Action",177,3219,2,2,"Jon Stephens",5.99,"2007-03-23",5
15503,"2005-08-23","August   ",582,"Andy Vanhorn",1,1,"Huejutla de Reyes","Mexico",986,"Wonka Sea","Animation",85,4519,2,2,"Jon Stephens",2.99,"2007-03-23",6
15504,"2005-08-23","August   ",315,"Kenneth Gooden",1,0,"Bat Yam","Israel",429,"Honey Ties","Sports",84,1967,2,2,"Jon Stephens",6.99,"2007-03-23",3
15505,"2005-08-23","August   ",375,"Aaron Selby",1,1,"Mwene-Ditu","Congo, The Democratic Republic of the",253,"Drifter Commandments","Action",61,1144,2,2,"Jon Stephens",4.99,"2007-03-23",5
15506,"2005-08-23","August   ",553,"Max Pitt",1,1,"Novi Sad","Yugoslavia",416,"Highball Potter","Foreign",110,1914,1,1,"Mike Hillyer",0.99,"2007-03-23",6
15507,"2005-08-23","August   ",563,"Ken Prewitt",1,1,"Bucuresti","Romania",688,"Polish Brooklyn","Children",61,3130,1,1,"Mike Hillyer",0.99,"2007-03-23",6
15508,"2005-08-23","August   ",293,"Mae Fletcher",1,1,"Donostia-San Sebastin","Spain",879,"Telegraph Voyage","Music",148,4035,1,1,"Mike Hillyer",7.99,"2007-03-23",3
15509,"2005-08-23","August   ",6,"Jennifer Davis",1,1,"Laredo","United States",285,"English Bulworth","Sci-Fi",51,1291,2,2,"Jon Stephens",5.99,"2007-03-23",3
15510,"2005-08-23","August   ",209,"Tonya Chapman",1,1,"Bhilwara","India",711,"Raging Airplane","Sci-Fi",154,3239,2,2,"Jon Stephens",9.99,"2007-03-23",4
15511,"2005-08-23","August   ",303,"William Satterfield",1,1,"Sanaa","Yemen",732,"Rings Heartbreakers","Action",58,3327,2,2,"Jon Stephens",3.99,"2007-03-23",5
15512,"2005-08-23","August   ",25,"Deborah Walker",1,1,"Shikarpur","Pakistan",945,"Virginian Pluto","Documentary",164,4336,2,2,"Jon Stephens",0.99,"2007-03-23",5
15513,"2005-08-23","August   ",147,"Joanne Robertson",1,1,"Urawa","Japan",827,"Spice Sorority","Drama",141,3779,2,2,"Jon Stephens",4.99,"2007-03-23",5
15514,"2005-08-23","August   ",366,"Brandon Huey",1,1,"Balikesir","Turkey",620,"Nemo Campus","Sci-Fi",131,2824,1,1,"Mike Hillyer",2.99,"2007-03-23",5
15515,"2005-08-23","August   ",307,"Joseph Joy",1,1,"Angra dos Reis","Brazil",859,"Sugar Wonka","Animation",114,3940,2,2,"Jon Stephens",4.99,"2007-03-23",3
15516,"2005-08-23","August   ",82,"Kathryn Coleman",1,1,"Simferopol","Ukraine",49,"Badman Dawn","Sci-Fi",162,219,1,1,"Mike Hillyer",3.99,"2007-03-23",6
15517,"2005-08-23","August   ",187,"Brittany Riley",1,1,"Sumy","Ukraine",480,"Jeepers Wedding","Classics",84,2221,2,2,"Jon Stephens",2.99,"2007-03-23",3
15518,"2005-08-23","August   ",410,"Curtis Irby",1,1,"Richmond Hill","Canada",771,"Scorpion Apollo","Drama",137,3522,1,1,"Mike Hillyer",4.99,"2007-03-23",3
15519,"2005-08-23","August   ",443,"Francisco Skidmore",1,1,"So Leopoldo","Brazil",118,"Canyon Stock","Animation",85,542,1,1,"Mike Hillyer",0.99,"2007-03-23",7
15520,"2005-08-23","August   ",163,"Cathy Spencer",1,1,"Kakamigahara","Japan",389,"Gunfighter Mussolini","Sports",127,1792,1,1,"Mike Hillyer",8.99,"2007-03-23",3
15521,"2005-08-23","August   ",331,"Eric Robert",1,1,"Santa F","Argentina",26,"Annie Identity","Sci-Fi",86,134,1,1,"Mike Hillyer",2.99,"2007-03-23",3
15522,"2005-08-23","August   ",468,"Tim Cary",1,1,"Bijapur","India",524,"Lion Uncut","Comedy",50,2396,2,2,"Jon Stephens",1.99,"2007-03-23",6
15523,"2005-08-23","August   ",432,"Edwin Burk",1,1,"Newcastle","South Africa",563,"Massacre Usual","Games",165,2570,2,2,"Jon Stephens",4.99,"2007-03-23",6
15524,"2005-08-23","August   ",68,"Nicole Peterson",1,1,"Shivapuri","India",633,"October Submarine","Classics",54,2886,2,2,"Jon Stephens",4.99,"2007-03-23",6
15525,"2005-08-23","August   ",123,"Shannon Freeman",1,1,"Varanasi (Benares)","India",768,"Scarface Bang","Children",102,3509,2,2,"Jon Stephens",4.99,"2007-03-23",3
15526,"2005-08-23","August   ",516,"Elmer Noe",1,1,"Battambang","Cambodia",635,"Oklahoma Jumanji","New",58,2892,1,1,"Mike Hillyer",0.99,"2007-03-23",7
15527,"2005-08-23","August   ",393,"Philip Causey",1,1,"Korolev","Russian Federation",18,"Alter Victory","Animation",57,88,1,1,"Mike Hillyer",0.99,"2007-03-23",6
15528,"2005-08-23","August   ",114,"Grace Ellis",1,1,"Duisburg","Germany",665,"Patton Interview","Horror",175,3033,1,1,"Mike Hillyer",2.99,"2007-03-23",4
15529,"2005-08-23","August   ",19,"Ruth Martinez",1,1,"Kimberley","South Africa",875,"Talented Homicide","Sports",173,4015,1,1,"Mike Hillyer",0.99,"2007-03-23",6
15530,"2005-08-23","August   ",167,"Sally Pierce",1,1,"Chandrapur","India",32,"Apocalypse Flamingos","New",119,154,2,2,"Jon Stephens",4.99,"2007-03-23",6
15531,"2005-08-23","August   ",355,"Terry Grissom",1,1,"Matsue","Japan",526,"Lock Rear","Travel",120,2410,1,1,"Mike Hillyer",2.99,"2007-03-23",7
15532,"2006-02-14","February ",23,"Sarah Lewis",1,1,"Liepaja","Latvia",236,"Divine Resurrection","Games",100,1061,1,1,"Mike Hillyer",2.99,"2007-05-14",4
15533,"2005-08-23","August   ",400,"Bryan Hardison",1,1,"Dallas","United States",412,"Heavyweights Beast","Documentary",102,1895,2,2,"Jon Stephens",4.99,"2007-03-23",6
15534,"2005-08-23","August   ",169,"Erica Matthews",1,0,"Pingxiang","China",119,"Caper Motions","Comedy",176,544,1,1,"Mike Hillyer",0.99,"2007-03-23",6
15535,"2005-08-23","August   ",346,"Arthur Simpkins",1,1,"Maikop","Russian Federation",517,"Lesson Cleopatra","Sports",167,2371,2,2,"Jon Stephens",0.99,"2007-03-23",3
15536,"2005-08-23","August   ",98,"Lillian Griffin",1,1,"al-Ayn","United Arab Emirates",872,"Sweet Brotherhood","Travel",185,4004,2,2,"Jon Stephens",7.99,"2007-03-23",3
15537,"2005-08-23","August   ",137,"Rhonda Kennedy",1,1,"Apeldoorn","Netherlands",649,"Oz Liaisons","Animation",85,2958,2,2,"Jon Stephens",2.99,"2007-03-23",4
15538,"2005-08-23","August   ",211,"Stacey Montgomery",1,1,"Fuyu","China",919,"Tycoon Gathering","Games",82,4226,1,1,"Mike Hillyer",6.99,"2007-03-23",3
15539,"2005-08-23","August   ",582,"Andy Vanhorn",1,1,"Huejutla de Reyes","Mexico",625,"None Spiking","Sci-Fi",83,2853,1,1,"Mike Hillyer",0.99,"2007-03-23",3
15540,"2005-08-23","August   ",197,"Sue Peters",1,1,"Changzhou","China",369,"Goodfellas Salute","Sci-Fi",56,1696,1,1,"Mike Hillyer",8.99,"2007-03-23",4
15541,"2005-08-23","August   ",148,"Eleanor Hunt",1,1,"Saint-Denis","Runion",606,"Mummy Creatures","Sports",160,2762,1,1,"Mike Hillyer",3.99,"2007-03-23",3
15542,"2006-02-14","February ",111,"Carmen Owens",1,1,"Caracas","Venezuela",4,"Affair Prejudice","Horror",117,21,1,1,"Mike Hillyer",2.99,"2007-05-14",5
15543,"2005-08-23","August   ",282,"Jenny Castro",1,1,"Ponce","Puerto Rico",840,"Stampede Disturbing","Games",75,3836,2,2,"Jon Stephens",4.99,"2007-03-23",5
15544,"2005-08-23","August   ",30,"Melissa King",1,1,"Lungtan","Taiwan",417,"Hills Neighbors","Action",93,1918,2,2,"Jon Stephens",4.99,"2007-03-23",5
15545,"2005-08-23","August   ",513,"Duane Tubbs",1,1,"Yangor","Nauru",184,"Core Suit","Classics",92,843,1,1,"Mike Hillyer",5.99,"2007-03-23",3
15546,"2005-08-23","August   ",223,"Melinda Fernandez",1,1,"Mandi Bahauddin","Pakistan",452,"Illusion Amelie","Foreign",122,2087,2,2,"Jon Stephens",5.99,"2007-03-23",4
15547,"2005-08-23","August   ",69,"Judy Gray",1,1,"Bchar","Algeria",326,"Flying Hook","Animation",69,1488,1,1,"Mike Hillyer",2.99,"2007-03-23",6
15548,"2005-08-23","August   ",334,"Raymond Mcwhorter",1,1,"Sumqayit","Azerbaijan",511,"Lawrence Love","Action",175,2350,1,1,"Mike Hillyer",0.99,"2007-03-23",7
15549,"2005-08-23","August   ",170,"Beatrice Arnold",1,1,"Udaipur","India",81,"Blindness Gun","Sci-Fi",103,369,1,1,"Mike Hillyer",7.99,"2007-03-23",6
15550,"2005-08-23","August   ",465,"Floyd Gandy",1,1,"Zapopan","Mexico",302,"Fantasia Park","Games",131,1375,1,1,"Mike Hillyer",3.99,"2007-03-23",5
15551,"2005-08-23","August   ",345,"Carl Artis",1,1,"San Lorenzo","Paraguay",781,"Seven Swarm","Games",127,3570,1,1,"Mike Hillyer",4.99,"2007-03-23",4
15552,"2005-08-23","August   ",527,"Cory Meehan",1,1,"Mogiljov","Belarus",948,"Voice Peach","New",139,4347,2,2,"Jon Stephens",3.99,"2007-03-23",6
15553,"2005-08-23","August   ",232,"Constance Reid",1,1,"Zaria","Nigeria",362,"Glory Tracy","Games",115,1659,2,2,"Jon Stephens",2.99,"2007-03-23",7
15554,"2005-08-23","August   ",280,"Tracey Barrett",1,1,"Owo","Nigeria",44,"Attacks Hate","Sci-Fi",113,198,1,1,"Mike Hillyer",5.99,"2007-03-23",5
15555,"2005-08-23","August   ",347,"Ryan Salisbury",1,1,"Daugavpils","Latvia",408,"Head Stranger","Games",69,1869,1,1,"Mike Hillyer",4.99,"2007-03-23",4
15556,"2005-08-23","August   ",108,"Tracy Cole",1,1,"Huixquilucan","Mexico",805,"Sleepless Monsoon","Animation",64,3683,2,2,"Jon Stephens",8.99,"2007-03-23",5
15557,"2005-08-23","August   ",444,"Marcus Hidalgo",1,1,"Tartu","Estonia",795,"Siege Madre","Family",111,3641,2,2,"Jon Stephens",0.99,"2007-03-23",7
15558,"2005-08-23","August   ",474,"Dustin Gillette",1,1,"Emmen","Netherlands",139,"Chasing Fight","Family",114,638,1,1,"Mike Hillyer",6.99,"2007-03-23",7
15559,"2005-08-23","August   ",517,"Brad Mccurdy",1,1,"Chungho","Taiwan",385,"Groundhog Uncut","Comedy",139,1773,2,2,"Jon Stephens",5.99,"2007-03-23",6
15560,"2005-08-23","August   ",107,"Florence Woods",1,1,"Merlo","Argentina",790,"Shootist Superfly","Drama",67,3616,1,1,"Mike Hillyer",3.99,"2007-03-23",6
15561,"2005-08-23","August   ",469,"Wesley Bull",1,1,"Ourense (Orense)","Spain",13,"Ali Forever","Horror",150,68,1,1,"Mike Hillyer",9.99,"2007-03-23",4
15562,"2005-08-23","August   ",149,"Valerie Black",1,1,"Brockton","United States",921,"Uncut Suicides","Music",172,4238,1,1,"Mike Hillyer",2.99,"2007-03-23",7
15563,"2005-08-23","August   ",372,"Steve Mackenzie",1,1,"Probolinggo","Indonesia",37,"Arizona Bang","Classics",121,170,1,1,"Mike Hillyer",2.99,"2007-03-23",3
15564,"2005-08-23","August   ",353,"Jonathan Scarborough",1,1,"Pachuca de Soto","Mexico",281,"Encino Elf","Games",143,1268,1,1,"Mike Hillyer",1.99,"2007-03-23",6
15565,"2005-08-23","August   ",546,"Kelly Knott",1,1,"Sanya","China",15,"Alien Center","Foreign",46,71,2,2,"Jon Stephens",4.99,"2007-03-23",5
15566,"2005-08-23","August   ",76,"Irene Price",1,1,"Pavlodar","Kazakstan",946,"Virtual Spoilers","Family",144,4344,2,2,"Jon Stephens",10.99,"2007-03-23",3
15567,"2005-08-23","August   ",54,"Teresa Rogers",1,1,"Iwakuni","Japan",551,"Maiden Home","New",138,2506,2,2,"Jon Stephens",4.99,"2007-03-23",3
15568,"2005-08-23","August   ",556,"Armando Gruber",1,1,"Southport","United Kingdom",220,"Deer Virginian","Music",106,988,2,2,"Jon Stephens",2.99,"2007-03-23",7
15569,"2005-08-23","August   ",313,"Donald Mahon",1,1,"Ezhou","China",239,"Dogma Family","Animation",122,1071,2,2,"Jon Stephens",6.99,"2007-03-23",5
15570,"2005-08-23","August   ",557,"Felix Gaffney",1,1,"Vilnius","Lithuania",873,"Sweethearts Suspects","Children",108,4014,2,2,"Jon Stephens",5.99,"2007-03-23",3
15571,"2005-08-23","August   ",57,"Evelyn Morgan",1,1,"Vaduz","Liechtenstein",157,"Clockwork Paradise","Children",143,716,2,2,"Jon Stephens",0.99,"2007-03-23",7
15572,"2005-08-23","August   ",506,"Leslie Seward",1,1,"Pontianak","Indonesia",618,"Necklace Outbreak","Drama",132,2816,2,2,"Jon Stephens",1.99,"2007-03-23",3
15573,"2005-08-23","August   ",561,"Ian Still",1,1,"Garland","United States",688,"Polish Brooklyn","Children",61,3133,2,2,"Jon Stephens",0.99,"2007-03-23",6
